date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2019-12-31,sh.601512,11.6000,16.8400,11.6000,13.9000,248143603,3750790176.0000,3,165.550500,43.743537
2020-01-23,sh.601512,14.0000,14.1200,12.2400,12.3800,184731391,2513412826.0000,3,123.244900,-10.935252
2020-02-28,sh.601512,11.1400,12.3100,10.1100,10.8500,177616872,2046307959.0000,3,118.498100,-12.358643
2020-03-31,sh.601512,10.8200,12.5800,10.5100,10.6400,186957953,2179509442.0000,3,124.730300,-1.935484
2020-04-30,sh.601512,10.6500,12.2300,10.5100,11.9300,101298381,1121345041.0000,3,67.581400,12.124060
2020-05-29,sh.601512,12.3000,13.1200,11.5100,11.8200,244866204,2965032508.0000,3,163.363800,-0.922045
2020-06-30,sh.601512,11.8800,12.1900,11.3300,11.5000,94282406,1110152270.0000,3,62.901000,-0.863658
2020-07-31,sh.601512,11.5000,13.4500,11.5000,11.9300,245078046,3054021570.3000,3,163.505500,3.739130
2020-08-31,sh.601512,12.0000,13.0500,11.7400,12.0200,129840391,1601500366.5500,3,86.624000,0.754401
2020-09-30,sh.601512,12.0100,12.0700,10.9900,11.0000,44361839,517388950.6400,3,29.596300,-8.485857
2020-10-30,sh.601512,11.1600,11.4600,10.6700,10.7200,22720192,252619314.5900,3,15.157800,-2.545455
2020-11-30,sh.601512,10.7200,10.9900,10.5400,10.7700,37738853,406581796.4300,3,25.178000,0.466418
2020-12-31,sh.601512,10.7600,11.3300,9.8900,9.9400,79361422,849136192.5600,3,42.146600,-7.706592
2021-01-29,sh.601512,9.9300,9.9500,8.9900,9.0600,34808587,327185611.0400,3,4.365300,-8.853119
2021-02-26,sh.601512,9.0600,9.7300,8.7800,9.4100,29716162,274272158.3900,3,3.726400,3.863135
2021-03-31,sh.601512,9.4200,9.6200,9.1900,9.3300,31107993,292625772.2400,3,3.901300,-0.850159
2021-04-30,sh.601512,9.3500,10.1500,9.0900,9.9100,46397068,450148816.0500,3,5.818600,6.216500
2021-05-31,sh.601512,9.8900,10.0900,9.7200,9.9700,39978528,397833369.1800,3,5.013600,0.605400
2021-06-30,sh.601512,9.9500,10.6000,9.7800,9.9600,64445732,652839221.3200,3,8.082100,2.499700
2021-07-30,sh.601512,9.9800,10.0600,8.9400,9.0300,35170860,334763861.9200,3,4.410700,-9.337300
