date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2024-12-02,sz.002379,7.3100,7.6300,7.2100,7.4400,7.3200,28332550,210357743.3000,3,2.493200,1,1.639300,0
2024-12-03,sz.002379,7.4500,7.9300,7.2500,7.8800,7.4400,42000300,319038440.2200,3,3.696000,1,5.914000,0
2024-12-04,sz.002379,7.8200,8.1200,7.7200,7.9000,7.8800,30857112,245135597.5400,3,2.715400,1,0.253800,0
2024-12-05,sz.002379,7.8400,7.9200,7.5700,7.6100,7.9000,25794577,198943379.6400,3,2.269900,1,-3.670900,0
2024-12-06,sz.002379,7.6000,7.8300,7.4500,7.7300,7.6100,21314400,163371665.0000,3,1.875700,1,1.576900,0
2024-12-09,sz.002379,7.7000,7.8600,7.4000,7.5500,7.7300,25761810,196089353.9000,3,2.267000,1,-2.328600,0
2024-12-10,sz.002379,7.6900,7.8200,7.4600,7.5500,7.5500,37211088,282904731.2800,3,3.274500,1,0.000000,0
2024-12-11,sz.002379,7.5300,7.7500,7.4800,7.6600,7.5500,21859080,166420725.0000,3,1.923600,1,1.457000,0
2024-12-12,sz.002379,7.6600,8.0000,7.6400,7.8600,7.6600,31513800,245976093.0000,3,2.773200,1,2.611000,0
2024-12-13,sz.002379,7.8300,7.9100,7.6500,7.8500,7.8600,20828040,162139060.4000,3,1.832900,1,-0.127200,0
2024-12-16,sz.002379,7.8700,8.3000,7.8100,8.0700,7.8500,53182454,432555629.6600,3,4.680000,1,2.802500,0
2024-12-17,sz.002379,8.0800,8.3000,7.8600,8.2100,8.0700,38828500,315601151.4700,3,3.416900,1,1.734800,0
2024-12-18,sz.002379,8.2100,8.3600,7.9300,8.0300,8.2100,40432195,328404257.8900,3,3.558000,1,-2.192400,0
2024-12-19,sz.002379,7.9000,8.1500,7.8500,8.1500,8.0300,32439910,260536902.6400,3,2.854700,1,1.494400,0
2024-12-20,sz.002379,8.1900,8.9700,8.1600,8.9700,8.1500,67916059,591999535.4800,3,5.976600,1,10.061300,0
2024-12-23,sz.002379,8.9700,8.9700,8.9700,8.9700,8.9700,,,3,,0,,0
2024-12-24,sz.002379,8.9700,8.9700,8.9700,8.9700,8.9700,,,3,,0,,0
2024-12-25,sz.002379,8.9700,8.9700,8.9700,8.9700,8.9700,,,3,,0,,0
2024-12-26,sz.002379,8.9700,8.9700,8.9700,8.9700,8.9700,,,3,,0,,0
2024-12-27,sz.002379,8.9700,8.9700,8.9700,8.9700,8.9700,,,3,,0,,0
2024-12-30,sz.002379,8.9700,8.9700,8.9700,8.9700,8.9700,,,3,,0,,0
2024-12-31,sz.002379,8.9700,8.9700,8.9700,8.9700,8.9700,,,3,,0,,0
2025-01-02,sz.002379,8.9700,8.9700,8.9700,8.9700,8.9700,,,3,,0,,0
2025-01-03,sz.002379,8.9700,8.9700,8.9700,8.9700,8.9700,,,3,,0,,0
2025-01-06,sz.002379,8.9700,8.9700,8.9700,8.9700,8.9700,,,3,,0,,0
2025-01-07,sz.002379,9.8700,9.8700,9.8700,9.8700,8.9700,4519950,44611906.5000,3,0.397800,1,10.033400,0
2025-01-08,sz.002379,10.8600,10.8600,9.8700,10.8600,9.8700,192789598,2051022695.0200,3,16.965300,1,10.030400,0
2025-01-09,sz.002379,10.7100,11.2000,9.9200,10.2200,10.8600,187557754,1979096114.7300,3,16.504900,1,-5.893200,0
2025-01-10,sz.002379,9.8000,10.6000,9.5800,9.6700,10.2200,101792028,1015845926.2700,3,8.957600,1,-5.381600,0
2025-01-13,sz.002379,9.5000,9.9000,9.1500,9.8700,9.6700,71851680,688881042.6000,3,6.322900,1,2.068300,0
2025-01-14,sz.002379,9.8900,10.0500,9.6000,9.7000,9.8700,56789473,556621540.3400,3,4.997400,1,-1.722400,0
2025-01-15,sz.002379,9.7000,9.8900,9.1500,9.4400,9.7000,56048824,526893424.7300,3,4.932300,1,-2.680400,0
2025-01-16,sz.002379,9.4500,10.0800,9.4500,9.9400,9.4400,58941313,577866343.5900,3,5.186800,1,5.296600,0
2025-01-17,sz.002379,9.9000,10.0800,9.4800,9.9400,9.9400,67126002,661924359.8000,3,5.907000,1,0.000000,0
2025-01-20,sz.002379,9.9800,10.5600,9.9000,10.0000,9.9400,62860208,636961750.3000,3,5.531600,1,0.603600,0
2025-01-21,sz.002379,10.0600,10.2300,9.7900,10.1400,10.0000,32393416,325008109.2400,3,2.850600,1,1.400000,0
2025-01-22,sz.002379,10.3000,10.3900,9.9600,10.0000,10.1400,29866672,302360926.2700,3,2.628200,1,-1.380700,0
2025-01-23,sz.002379,10.0500,10.2100,9.8000,9.8400,10.0000,25319197,253960783.5300,3,2.228100,1,-1.600000,0
