date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2020-12-18,sh.605188,11.0200,11.3100,9.8800,10.4100,9859149,107062110.6100,3,19.885300,-6.131650
2020-12-25,sh.605188,10.4000,10.4600,9.7100,10.2100,9433954,95494091.1300,3,19.027600,-1.921230
2020-12-31,sh.605188,10.1000,10.2000,9.7300,9.9700,5817819,57737574.9400,3,11.734300,-2.350637
2021-01-08,sh.605188,9.9700,10.1100,8.7600,8.8800,10685918,100879345.9400,3,21.552800,-10.932798
2021-01-15,sh.605188,8.8800,8.9100,8.2700,8.7700,12475310,106541072.7600,3,25.162000,-1.238739
2021-01-22,sh.605188,8.6700,9.9100,8.6600,9.9100,20851307,194659154.0000,3,42.055900,12.998860
2021-01-29,sh.605188,10.1000,10.6300,8.7500,8.8000,37402967,356661212.7600,3,75.439600,-11.200807
2021-02-05,sh.605188,8.8000,9.1400,8.7000,8.8900,14017379,125092713.8800,3,28.272200,1.022727
2021-02-10,sh.605188,8.9900,9.1600,8.6200,8.6200,7519771,66006135.3600,3,15.166900,-3.037120
2021-02-19,sh.605188,8.6400,9.1400,8.6400,9.1400,5475481,48973026.0000,3,11.043700,6.032483
2021-02-26,sh.605188,9.1400,9.3600,8.6500,8.8500,10893956,98646129.9700,3,21.972500,-3.172867
2021-03-05,sh.605188,8.8700,9.2900,8.8700,9.1000,9586392,87181007.0000,3,19.335200,2.824859
2021-03-12,sh.605188,9.1500,9.2400,8.6600,8.7500,9097900,80877201.0000,3,18.349900,-3.846154
2021-03-19,sh.605188,8.7200,9.4300,8.6900,9.2100,12849325,116076381.0000,3,25.916300,5.257143
2021-03-26,sh.605188,9.2400,9.7300,9.0600,9.5600,18372593,171637230.1400,3,37.056500,3.800217
2021-04-02,sh.605188,9.4700,11.2600,9.2800,9.7400,39432462,393854498.7500,3,79.533000,1.882845
2021-04-09,sh.605188,9.6800,11.6200,9.6800,11.5900,39693160,428051557.0000,3,80.058800,18.993840
2021-04-16,sh.605188,12.7500,15.4300,10.9800,10.9800,120209889,1572874734.0000,3,242.456400,-5.263158
2021-04-23,sh.605188,10.7800,11.0000,9.8500,9.9600,59396189,629090776.4900,3,119.798700,-9.289600
2021-04-30,sh.605188,9.9400,10.0200,9.1800,9.3500,22658537,218912927.0100,3,45.700900,-6.124500
2021-05-07,sh.605188,9.3700,9.4800,9.2200,9.2700,5653116,52909920.2300,3,11.402000,-0.855600
2021-05-14,sh.605188,9.3300,9.9600,9.1700,9.3100,22605575,214363348.4800,3,45.594100,0.431500
