date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2020-11-13,sz.300204,10.1200,10.4500,9.9800,10.2000,11790558,120135119.0700,3,2.524000,0.990099
2020-11-20,sz.300204,10.1300,10.3900,9.9900,10.1500,10779179,108816002.6500,3,2.307400,-0.490196
2020-11-27,sz.300204,10.1900,10.6700,10.0800,10.3500,11067927,114378962.8300,3,2.369200,1.970443
2020-12-04,sz.300204,10.3500,10.7700,10.2600,10.3400,11117481,116027167.4600,3,2.379900,-0.096618
2020-12-11,sz.300204,10.3600,10.4000,9.7400,9.9000,9282069,93042229.9000,3,1.987100,-4.255319
2020-12-18,sz.300204,9.8600,9.9900,9.6700,9.7400,7689703,75595574.5900,3,1.646200,-1.616162
2020-12-25,sz.300204,9.7100,9.7800,8.8000,9.4300,13271956,123427679.3500,3,2.841100,-3.182752
2020-12-31,sz.300204,9.4300,9.4600,8.8700,9.0300,4432236,40131650.0000,3,0.948800,-4.241782
2021-01-08,sz.300204,9.1100,9.3500,8.3300,8.5900,8713516,77582583.0200,3,1.865300,-4.872647
2021-01-15,sz.300204,8.5600,8.5900,8.0700,8.2700,6390735,52538612.8000,3,1.368100,-3.725262
2021-01-22,sz.300204,8.2500,9.7400,8.2100,8.6400,19549147,177116988.0000,3,4.184700,4.474002
2021-01-29,sz.300204,8.5900,8.6600,8.0800,8.3100,11302926,94724306.7700,3,2.419600,-3.819444
2021-02-05,sz.300204,8.2400,8.3800,7.5900,7.6700,7677686,60985472.0000,3,1.643400,-7.701564
2021-02-10,sz.300204,7.8000,8.0700,7.6100,7.9000,3277848,25644074.6600,3,0.701700,2.998696
2021-02-19,sz.300204,8.0500,8.3400,7.9200,8.2900,3303211,26854785.0000,3,0.707100,4.936709
2021-02-26,sz.300204,8.2900,8.4200,7.9300,7.9900,6109351,49867958.8200,3,1.307700,-3.618818
2021-03-05,sz.300204,8.0400,8.3000,8.0300,8.1700,5330435,43530097.0000,3,1.141100,2.252816
2021-03-12,sz.300204,8.2100,8.4500,7.9600,8.1200,9103058,74505837.0000,3,1.948600,-0.611995
2021-03-19,sz.300204,8.1000,8.2200,7.9900,8.0700,5578984,45167168.0000,3,1.194200,-0.615764
2021-03-26,sz.300204,8.0200,8.2300,7.7500,8.0900,6976772,55774613.1700,3,1.493500,0.247831
2021-04-02,sz.300204,8.0300,8.1900,7.7000,7.8200,4745614,37503254.0000,3,1.015800,-3.337454
2021-04-09,sz.300204,7.7300,8.1500,7.7300,7.9100,4964464,39548809.0000,3,1.062700,1.150895
2021-04-16,sz.300204,7.9100,7.9800,7.6300,7.8700,5947019,46372842.0000,3,1.273100,-0.505689
2021-04-23,sz.300204,7.8700,8.1000,7.7000,7.8200,6958280,55213845.7300,3,1.489600,-0.635300
2021-04-30,sz.300204,7.8600,8.5900,7.8600,8.4600,17712648,146827140.4800,3,3.792100,8.184100
2021-05-07,sz.300204,8.4600,8.5200,8.0500,8.1200,4636994,38300126.1500,3,0.992700,-4.018900
2021-05-14,sz.300204,8.1300,9.1200,8.1300,9.1000,25163815,220509677.7100,3,5.387400,12.069000
2021-05-21,sz.300204,9.1000,13.8800,8.6600,12.7900,105719552,1241619358.0500,3,22.633700,40.549500
2021-05-28,sz.300204,13.0900,15.9400,11.8000,13.7100,164499173,2292883746.7900,3,35.218000,7.193100
2021-06-04,sz.300204,13.9000,14.5000,11.1600,11.3000,120836482,1520651508.8300,3,25.870200,-17.578400
2021-06-11,sz.300204,11.1100,11.6100,10.6600,10.7000,62405490,692690730.6700,3,13.360600,-5.309700
2021-06-18,sz.300204,10.6600,10.9200,10.2000,10.5500,35126232,370152388.9400,3,7.520200,-1.401900
2021-06-25,sz.300204,10.6900,11.8300,10.5100,10.5700,52517009,583547615.1000,3,11.243400,0.189600
2021-07-02,sz.300204,10.7000,14.1800,10.7000,13.0300,111732448,1444275019.4900,3,23.921000,23.273400
2021-07-09,sz.300204,12.3100,12.5800,10.8700,11.1600,59150456,684368265.6300,3,12.663600,-14.351500
2021-07-16,sz.300204,11.0700,12.4300,10.7000,11.5500,55969098,646985290.3300,3,11.982700,3.494600
2021-07-23,sz.300204,11.4700,13.8200,11.1300,11.6800,92481289,1166888323.2100,3,19.799600,1.125500
2021-07-30,sz.300204,11.5700,12.4500,10.5200,12.3000,63623846,747424952.9200,3,13.621300,5.308200
2021-08-06,sz.300204,12.6300,15.8200,11.7100,13.7800,119359932,1631639937.9800,3,25.554100,12.032500
2021-08-13,sz.300204,13.5000,14.8700,12.6800,12.9300,69251388,936572461.5100,3,14.826200,-6.168400
2021-08-20,sz.300204,12.9200,13.3900,11.5200,11.6100,39320614,482572030.1100,3,8.418200,-10.208800
2021-08-27,sz.300204,11.5800,12.2300,11.1100,11.3000,28406018,329463188.2300,3,6.081500,-2.670100
2021-09-03,sz.300204,11.3000,11.6900,10.7600,11.3700,27698187,308549904.3300,3,5.929800,0.619500
2021-09-10,sz.300204,11.4000,12.9900,11.2800,12.4600,37609608,461373449.4900,3,8.051800,9.586600
2021-09-17,sz.300204,12.6700,13.0100,12.0500,12.7200,34564717,431996469.5600,3,7.399900,2.086700
2021-09-24,sz.300204,12.5600,12.9400,12.0900,12.7500,21002655,263012654.2200,3,4.496400,0.235800
2021-09-30,sz.300204,12.7000,13.1500,11.4000,12.4700,29648503,362826100.8600,3,6.347400,-2.196100
2021-10-08,sz.300204,12.3700,12.6800,12.2200,12.5900,7932805,98934920.6900,3,1.698300,0.962300
2021-10-15,sz.300204,12.6100,13.0900,11.1600,11.2000,27421931,329056531.8700,3,5.873400,-11.040500
2021-10-22,sz.300204,11.1200,11.9300,10.9800,11.4400,19347614,222206317.0400,3,4.153000,2.142900
2021-10-29,sz.300204,11.3300,14.0000,10.8400,13.7800,45289341,567061553.1900,3,9.721400,20.454500
2021-11-05,sz.300204,13.8200,14.6600,12.8300,12.9100,60836920,832142315.7000,3,13.058700,-6.313500
2021-11-12,sz.300204,12.7500,14.8000,11.6400,14.8000,52107441,667244802.7700,3,11.185000,14.639800
2021-11-19,sz.300204,15.4000,18.0900,15.4000,17.4700,135393742,2297942597.5200,3,29.062500,18.040500
2021-11-26,sz.300204,18.4700,22.8800,15.5000,22.1500,153104396,2895196417.6600,3,32.864100,26.788800
2021-12-03,sz.300204,23.0700,24.6100,17.6900,17.9500,167776458,3462017234.0300,3,36.013500,-18.961600
2021-12-10,sz.300204,17.8000,18.0400,16.2000,17.0600,91931266,1564011468.9700,3,19.733200,-4.958200
2021-12-17,sz.300204,17.0200,18.1400,16.1600,16.3000,75859281,1303267341.9300,3,16.283200,-4.454900
2021-12-24,sz.300204,16.3000,19.6600,16.1000,18.1800,106310082,1894634925.4500,3,22.819700,11.533700
2021-12-31,sz.300204,17.8100,19.1300,16.3500,17.5500,114246128,2030683315.5300,3,24.523200,-3.465300
2022-01-07,sz.300204,17.5000,17.8300,15.5000,15.6000,52217618,867186645.6700,3,11.208700,-11.111100
2022-01-14,sz.300204,15.2300,21.3500,15.2300,21.3500,102314187,1805414010.1100,3,21.961900,36.859000
2022-01-21,sz.300204,24.0000,29.8500,21.5000,21.6000,390176371,10148298664.6800,3,83.752000,1.171000
2022-01-28,sz.300204,21.0600,21.3800,15.6700,16.0100,148150707,2690208565.3200,3,31.800700,-25.879600
2022-02-11,sz.300204,16.3000,17.9400,15.5400,15.8800,167836264,2774590645.3600,3,36.026400,-0.812000
2022-02-18,sz.300204,16.0500,18.1500,15.8100,17.4000,179581335,3038632530.0600,3,38.547500,9.571800
2022-02-25,sz.300204,17.2900,20.3400,15.7600,19.5300,244698461,4390833721.1100,3,52.524900,12.241400
2022-03-04,sz.300204,19.7000,23.9900,18.6200,21.0800,283122762,5940106464.0000,3,60.772800,7.936500
2022-03-11,sz.300204,21.0700,26.6800,18.7800,25.3000,265761915,5776178960.0000,3,57.046200,20.019000
2022-03-18,sz.300204,25.5000,27.6100,21.5400,27.6100,295770192,7294198502.7000,3,63.487600,9.130400
2022-03-25,sz.300204,26.0000,28.9900,24.8000,24.8000,267663931,7108202468.6600,3,57.454400,-10.177500
2022-04-01,sz.300204,24.3700,25.2500,18.7500,19.4800,194426733,4287519225.3700,3,41.734000,-21.451600
2022-04-08,sz.300204,19.7900,20.2000,17.2600,17.9100,89656777,1659321124.3600,3,19.245000,-8.059500
2022-04-15,sz.300204,17.8500,18.6300,16.0100,18.0400,140874759,2463671310.2600,3,30.238900,0.725900
2022-04-22,sz.300204,17.5200,17.8800,14.6500,14.6500,108684353,1777687077.0200,3,23.357100,-18.791600
2022-04-29,sz.300204,14.2900,14.8800,12.9300,14.4700,132808863,1825396516.9300,3,28.551500,-1.228700
2022-05-06,sz.300204,14.2500,15.8600,14.0000,14.9800,52548223,776154667.6100,3,11.296900,3.524500
2022-05-13,sz.300204,15.0700,16.6800,14.9000,15.7200,143857138,2270860111.4600,3,30.926600,4.939900
2022-05-20,sz.300204,15.5500,16.1600,14.0200,14.6900,100074572,1486289646.7500,3,21.514100,-6.552200
2022-05-27,sz.300204,14.7900,15.0000,13.2600,13.4300,64971403,907609517.0400,3,13.967600,-8.577300
2022-06-02,sz.300204,13.3500,13.5000,12.5800,12.6800,39398179,510196944.2600,3,8.469900,-5.584500
2022-06-10,sz.300204,12.6800,13.4400,12.2800,12.6300,73057126,938996025.6400,3,15.705800,-0.394300
2022-06-17,sz.300204,12.6400,12.7500,12.0000,12.4100,56950714,703846670.2500,3,12.243300,-1.741900
2022-06-24,sz.300204,12.4600,13.3300,12.3300,12.6500,71763999,916239164.7200,3,15.427900,1.933900
2022-07-01,sz.300204,12.7000,14.3000,12.5000,13.3600,105333069,1407299192.4300,3,22.644600,5.612600
2022-07-08,sz.300204,13.4500,13.7300,12.7000,12.9200,62479755,823401036.1100,3,13.432000,-3.293400
2022-07-15,sz.300204,12.9300,13.4200,11.8600,11.8900,61455605,781275475.7700,3,13.211800,-7.972100
2022-07-22,sz.300204,11.8500,12.3500,11.6200,11.7500,46476837,557434699.0700,3,9.991600,-1.177500
2022-07-29,sz.300204,11.7600,13.4700,11.5500,12.7200,84071619,1067330748.8700,3,18.073900,8.255300
2022-08-05,sz.300204,12.7900,13.0700,11.6000,12.1500,52549540,637614782.0800,3,11.297200,-4.481100
2022-08-12,sz.300204,12.3300,13.0800,11.9000,12.4600,44378563,549547198.7600,3,9.540600,2.551400
2022-08-19,sz.300204,12.4200,12.4800,11.8300,11.8400,31493260,381980327.7000,3,6.770400,-4.975900
2022-08-26,sz.300204,11.8000,11.9900,10.9200,11.1700,31242863,357631576.9100,3,6.677800,-5.658800
2022-09-02,sz.300204,11.1100,11.5700,10.8100,11.2900,22297983,250488105.2400,3,4.740900,1.074300
2022-09-09,sz.300204,11.3300,11.4000,11.0300,11.2200,17093776,191478497.1800,3,3.634000,-0.620000
