date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2020-12-11,sz.002007,45.2800,46.2900,40.8000,41.6700,134221654,5828611414.4900,3,8.565800,-9.550684
2020-12-18,sz.002007,41.9100,45.5000,41.6500,44.4300,136756625,6045770197.0400,3,8.727400,6.623470
2020-12-25,sz.002007,44.4000,46.0600,41.6100,42.3800,141271162,6209672851.5800,3,9.015600,-4.614000
2020-12-31,sz.002007,42.5100,42.9500,40.5300,42.2400,83834072,3487384096.0000,3,5.350200,-0.330345
2021-01-08,sz.002007,42.2000,50.4200,41.3400,50.3900,253722184,11617475270.7900,3,16.191900,19.294508
2021-01-15,sz.002007,50.4600,53.3900,48.1100,49.3300,240416996,12177098775.7200,3,15.342900,-2.103592
2021-01-22,sz.002007,49.0000,52.4800,48.5100,51.4000,151614866,7654107632.0000,3,9.675600,4.196229
2021-01-29,sz.002007,51.4500,51.8800,45.0100,45.9900,136068760,6550562840.4200,3,8.683500,-10.525292
2021-02-05,sz.002007,46.0000,50.6600,45.5000,50.0000,108644194,5205582208.0000,3,6.933500,8.719287
2021-02-10,sz.002007,49.9000,54.5000,48.8600,53.9800,111480140,5728055269.1100,3,7.114400,7.960000
2021-02-19,sz.002007,54.3100,54.4000,46.6600,48.0700,82999802,4142454016.0000,3,5.296900,-10.948499
2021-02-26,sz.002007,47.6700,48.2000,41.3000,42.7800,130249291,5875623194.6400,3,8.311100,-11.004785
2021-03-05,sz.002007,42.9900,43.1800,40.7600,41.4500,72931514,3073904160.0000,3,4.637700,-3.108929
2021-03-12,sz.002007,41.6500,41.9700,35.9700,39.9500,116996090,4562436192.0000,3,7.439800,-3.618818
2021-03-19,sz.002007,39.8300,40.4700,38.3000,38.7400,69646876,2741062432.0000,3,4.428800,-3.028786
2021-03-26,sz.002007,38.7400,40.0000,37.7300,39.7500,53848194,2106665938.0200,3,3.424100,2.607124
2021-04-02,sz.002007,40.0000,40.9000,39.4000,40.2800,75855507,3042339760.0000,3,4.823700,1.333333
2021-04-09,sz.002007,40.3800,43.1000,39.9100,41.7100,88591241,3687879728.0000,3,5.633500,3.550149
2021-04-16,sz.002007,41.4000,43.2200,40.5100,42.7800,73318742,3079118992.0000,3,4.662300,2.565332
2021-04-23,sz.002007,43.3500,46.0000,42.7600,43.3100,129015213,5683376146.3400,3,8.204100,1.238900
2021-04-30,sz.002007,44.2200,45.8800,41.0800,42.0800,161248305,7086499271.0700,3,10.253800,-2.840000
2021-05-07,sz.002007,41.7000,41.7000,38.2500,38.2500,62647290,2485290594.6400,3,3.983800,-9.101700
2021-05-14,sz.002007,38.6000,40.7000,37.8000,40.2500,110740214,4323715234.4500,3,7.041700,5.228800
2021-05-21,sz.002007,40.3600,41.2900,38.4500,38.5900,105241906,4168124319.1300,3,6.691400,-4.124200
2021-05-28,sz.002007,38.6700,41.0000,37.8900,39.9200,108680559,4351800336.3100,3,6.910100,3.446500
2021-06-04,sz.002007,39.9300,41.1300,38.3000,38.7900,100525261,3974606928.5900,3,6.391700,-2.830700
2021-06-11,sz.002007,38.9900,39.0200,36.8800,37.0000,73502661,2799063197.8000,3,4.673400,-4.614600
2021-06-18,sz.002007,37.0100,37.8800,36.0500,36.1400,49159882,1805677317.5600,3,3.125700,-2.324300
2021-06-25,sz.002007,36.0000,37.7700,35.6500,36.9400,60617186,2232309436.4900,3,3.854100,3.041700
2021-07-02,sz.002007,37.0000,37.6500,36.4100,36.5500,73405466,2716774346.4600,3,4.667300,-1.055800
2021-07-09,sz.002007,36.4000,38.3800,35.4200,35.9100,92462401,3387842427.2200,3,5.878900,-1.751000
2021-07-16,sz.002007,36.1900,39.2000,35.8000,37.0300,142548171,5399768646.4500,3,9.063400,3.118900
2021-07-23,sz.002007,36.8600,39.8900,36.4700,38.1200,147360782,5725070156.5700,3,9.369500,2.943600
2021-07-30,sz.002007,38.1800,38.5000,35.5100,36.7900,109198635,3996988782.7700,3,6.943100,-3.489000
2021-08-06,sz.002007,36.9900,39.6500,36.3600,37.3700,140651017,5378930257.4700,3,8.942700,1.576500
2021-08-13,sz.002007,36.9800,38.6800,36.8000,37.0800,75288876,2828263208.6400,3,4.787000,-0.776000
2021-08-20,sz.002007,37.0100,37.3600,35.4700,35.8000,57340913,2083948327.8800,3,3.645900,-3.452000
2021-08-27,sz.002007,35.7300,36.6800,32.0500,32.0500,78917006,2754168660.8600,3,5.020500,-10.474900
2021-09-03,sz.002007,29.1100,30.4800,28.7400,29.7100,128127884,3772271733.5700,3,8.157600,-7.301100
2021-09-10,sz.002007,30.0800,30.8000,29.3600,29.4000,76010380,2280293735.0200,3,4.839600,-1.043400
2021-09-17,sz.002007,29.4600,29.7600,26.9000,28.2300,102791281,2902117555.4000,3,6.544500,-3.979600
2021-09-24,sz.002007,27.9000,28.5000,27.2500,28.1700,57442728,1607819566.4300,3,3.657300,-0.212500
2021-09-30,sz.002007,28.2100,28.7400,27.5500,27.9000,47643991,1337395460.3800,3,3.033500,-0.958500
2021-10-08,sz.002007,27.9100,28.6500,27.9100,28.5500,17779861,505189980.8900,3,1.132000,2.329700
2021-10-15,sz.002007,28.7100,31.9800,28.4300,29.8000,121201227,3615379596.0000,3,7.716900,4.378300
2021-10-22,sz.002007,29.5900,30.3000,29.0500,29.9200,52117545,1550070068.2800,3,3.318200,0.402700
2021-10-29,sz.002007,29.8800,30.2000,27.6800,29.7000,73461129,2129096841.9300,3,4.677200,-0.735300
2021-11-05,sz.002007,30.5700,31.6300,29.7700,31.1400,97860849,3009313345.6900,3,6.230600,4.848500
2021-11-12,sz.002007,31.1300,31.1300,29.1000,29.5500,76347967,2278960347.3600,3,4.861000,-5.106000
2021-11-19,sz.002007,29.3800,30.5700,28.8600,29.1200,77575070,2308405427.7600,3,4.939100,-1.455200
2021-11-26,sz.002007,29.2000,29.3000,28.5300,28.8300,62529938,1803825938.7200,3,3.981200,-0.995900
2021-12-03,sz.002007,29.5800,30.1000,28.1300,28.4500,80238857,2314133568.5400,3,5.108700,-1.318100
2021-12-10,sz.002007,28.3000,29.3900,27.9300,28.8800,70419491,2013642307.5000,3,4.483500,1.511400
2021-12-17,sz.002007,28.8800,29.4800,28.2100,28.3300,68485716,1975987450.4600,3,4.360500,-1.904400
2021-12-24,sz.002007,28.3000,28.6500,28.0500,28.3900,49707108,1410076964.6300,3,3.164700,0.211800
2021-12-31,sz.002007,28.4600,29.3600,28.4000,29.1400,70071436,2028739112.0400,3,4.461400,2.641800
2022-01-07,sz.002007,29.1800,29.8800,28.7500,29.4400,71828656,2108850690.3400,3,4.573200,1.029500
2022-01-14,sz.002007,29.5500,30.7700,28.8800,30.6500,125865127,3765160098.5400,3,8.013600,4.110100
2022-01-21,sz.002007,30.8100,31.2200,26.4000,26.4000,169206260,4874520190.0500,3,10.773100,-13.866200
2022-01-28,sz.002007,26.2100,26.8300,25.0800,25.2200,53576733,1389570113.9500,3,3.411200,-4.469700
2022-02-11,sz.002007,25.8000,26.5000,25.4300,25.5700,44582954,1161188311.9200,3,2.838400,1.387800
2022-02-18,sz.002007,25.5800,26.4300,25.3700,26.1000,39074530,1018381955.6000,3,2.488300,2.072700
2022-02-25,sz.002007,25.9800,26.3600,24.8000,25.5200,51753188,1323069886.4500,3,3.289000,-2.222200
2022-03-04,sz.002007,25.6100,26.0700,25.2000,25.2200,43661320,1116200910.0000,3,2.773700,-1.175500
2022-03-11,sz.002007,25.2100,25.2800,21.5900,23.7800,83765279,1956418624.0000,3,5.321500,-5.709800
2022-03-18,sz.002007,23.7800,24.1200,21.2600,22.8700,90219244,2053589398.3400,3,5.731300,-3.826700
2022-03-25,sz.002007,22.8900,23.3200,22.3500,22.3500,63406140,1447927516.4900,3,4.028100,-2.273700
2022-04-01,sz.002007,22.2000,22.6300,19.8000,20.2100,109895145,2280967138.7600,3,6.981400,-9.574900
2022-04-08,sz.002007,20.1800,20.5000,19.1200,19.4500,58271327,1155949740.8700,3,3.701900,-3.760500
2022-04-15,sz.002007,19.1800,19.2800,18.3400,18.5500,72372930,1352539581.5400,3,4.597700,-4.627200
2022-04-22,sz.002007,18.4700,18.8000,16.6800,16.9400,104508931,1855660799.0400,3,6.639100,-8.679200
2022-04-29,sz.002007,16.6000,16.7800,15.0100,16.6900,121216273,1935648232.0200,3,7.700500,-1.475800
2022-05-06,sz.002007,16.7100,17.2100,16.4100,16.7400,35930935,606708233.2900,3,2.282600,0.299600
2022-05-13,sz.002007,16.6700,17.4200,16.5600,16.9400,73959494,1255559694.8300,3,4.703200,1.194700
2022-05-20,sz.002007,17.0000,17.6900,16.1500,17.2400,96744263,1626844137.6200,3,6.154900,1.771000
2022-05-27,sz.002007,17.6000,20.7000,17.2400,18.7500,384941383,7369640988.6900,3,24.489800,8.758700
2022-06-02,sz.002007,18.6600,19.0200,18.1000,18.4900,126919332,2354620086.3800,3,8.074500,-1.386700
2022-06-10,sz.002007,18.3000,20.1700,18.2600,19.2700,173797116,3334972333.7600,3,11.056900,4.218500
2022-06-17,sz.002007,19.0000,21.8600,18.6000,21.3600,226407377,4631082576.3700,3,14.403900,11.949400
2022-06-24,sz.002007,21.6500,23.0000,21.1600,21.8100,185421617,4084804125.4900,3,11.796500,2.106700
2022-07-01,sz.002007,21.6600,23.8000,21.6600,23.1500,149177644,3416409545.6100,3,9.490600,6.144000
2022-07-08,sz.002007,23.2000,24.3400,22.5800,22.7600,116681202,2738835344.3900,3,7.423100,-1.684700
2022-07-15,sz.002007,22.6600,22.9200,21.3000,21.3100,106563007,2346032220.3100,3,6.779600,-6.370800
2022-07-22,sz.002007,21.5000,22.1200,20.5000,20.5700,80103041,1711855480.3600,3,5.096100,-3.472500
2022-07-29,sz.002007,20.7000,20.8900,19.8600,20.0000,57611291,1176119141.8000,3,3.665200,-2.771000
2022-08-05,sz.002007,19.9000,20.2800,18.9000,20.2800,70405936,1379156069.8100,3,4.479300,1.400000
2022-08-12,sz.002007,20.4000,20.7200,19.9300,20.5500,53812103,1091697145.6200,3,3.423500,1.331400
2022-08-19,sz.002007,20.4700,20.4700,19.5700,19.6300,51846627,1033880075.8700,3,3.298500,-4.476900
2022-08-26,sz.002007,19.5800,20.5800,19.2200,19.8400,70920069,1408460166.6400,3,4.512000,1.069800
2022-09-02,sz.002007,19.5800,20.6600,19.2100,20.0500,74323610,1485051046.6800,3,4.728400,1.058500
2022-09-09,sz.002007,20.0000,20.2200,19.5100,19.8000,46798904,926985484.1300,3,2.977300,-1.246900
2022-09-16,sz.002007,19.8200,20.2000,18.0900,18.1800,46928850,901841782.5900,3,2.985600,-8.181800
2022-09-23,sz.002007,18.2000,18.3500,17.6100,18.0600,32993426,595740635.8300,3,2.099100,-0.660100
2022-09-30,sz.002007,17.8900,18.4900,17.5600,18.1600,42785638,773638384.5100,3,2.722000,0.553700
2022-10-14,sz.002007,18.1600,19.7000,17.1000,19.5700,61658436,1138910729.2600,3,3.922700,7.764300
2022-10-21,sz.002007,19.3800,20.3400,19.3300,19.8800,75553824,1504458899.7600,3,4.806700,1.584100
2022-10-28,sz.002007,19.9000,20.6500,18.7600,19.7000,85595406,1698617912.6700,3,5.445500,-0.905400
