date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2020-12-11,sh.601698,19.9700,20.0600,17.9700,18.0800,52766142,996450921.9800,3,12.944400,-9.600000
2020-12-18,sh.601698,18.1400,18.9600,18.0800,18.3900,35568323,659507821.8500,3,8.725600,1.714602
2020-12-25,sh.601698,18.2400,18.8000,17.5000,17.9900,59311803,1072896507.3300,3,14.550100,-2.175095
2020-12-31,sh.601698,17.7900,18.2500,16.7200,18.1400,44057154,777258100.0000,3,10.808000,0.890797
2021-01-08,sh.601698,18.4000,21.1000,18.2500,18.8000,131814985,2543782177.7100,3,32.336300,3.638368
2021-01-15,sh.601698,18.8100,19.6400,18.3100,18.4700,92007143,1755557714.1000,3,22.570800,-1.755319
2021-01-22,sh.601698,18.1700,19.8900,17.9200,19.5300,95326959,1819489140.0000,3,23.385200,5.739036
2021-01-29,sh.601698,19.3400,19.5000,17.0800,17.4100,101752292,1828894983.5900,3,24.961500,-10.855095
2021-02-05,sh.601698,17.2800,17.6500,16.7300,16.8700,40091080,688279929.0000,3,9.835100,-3.101666
2021-02-10,sh.601698,16.6600,16.8700,15.0500,15.5600,43123525,672925423.2800,3,10.578900,-7.765264
2021-02-19,sh.601698,15.7300,16.3000,15.7200,16.2700,19651427,314992639.0000,3,4.820800,4.562982
2021-02-26,sh.601698,16.3000,16.8400,15.9500,16.3800,46853859,770809474.5500,3,11.494000,0.676091
2021-03-05,sh.601698,16.3600,16.7700,15.8800,16.1600,32679038,535021054.0000,3,8.016800,-1.343101
2021-03-12,sh.601698,16.2400,16.7600,15.1000,15.2400,36680745,575232702.0000,3,8.998500,-5.693069
2021-03-19,sh.601698,15.2500,15.4900,15.1000,15.2000,18989033,289666375.0000,3,4.658300,-0.262467
2021-03-26,sh.601698,15.2500,15.5000,15.0000,15.3500,25628167,391775495.5400,3,6.287100,0.986842
2021-04-02,sh.601698,15.4800,16.1000,15.4100,15.7800,35348059,556567371.0000,3,8.671400,2.801303
2021-04-09,sh.601698,15.7500,18.3400,15.6500,17.4900,78290858,1338830211.0000,3,19.206000,10.836502
2021-04-16,sh.601698,17.3700,18.8300,17.2100,18.5400,88804085,1599736564.0000,3,21.785000,6.003431
2021-04-23,sh.601698,18.5100,19.7800,17.5800,18.8200,126163669,2355588505.2700,3,30.949900,1.510200
2021-04-30,sh.601698,19.3000,19.5000,15.3000,15.6100,119038841,2027430339.4100,3,29.202200,-17.056300
