date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2015-11-30,sz.002425,24.0000,30.6500,21.9900,25.1500,320807571,8433679536.0000,3,84.688253,1.534114
2015-12-31,sz.002425,25.2900,30.4000,21.1100,28.9900,206768564,5268294032.0000,3,54.583713,15.268390
2016-01-29,sz.002425,29.2800,29.2800,18.0100,18.7000,150083294,3365803244.0000,3,39.619676,-35.494998
2016-02-29,sz.002425,18.7000,25.5700,18.3000,18.5200,101092808,2232925652.0000,3,26.686943,-0.962567
2016-03-31,sz.002425,18.1900,26.5000,16.4600,25.0000,286254545,6068960104.0000,3,75.566787,34.989201
2016-04-29,sz.002425,24.8000,25.6500,20.7300,23.1100,132682471,3123275488.0000,3,35.026127,-7.560000
2016-05-31,sz.002425,22.7600,23.8200,18.2000,21.8700,99944513,2094723056.0000,3,47.546848,-5.365643
2016-06-30,sz.002425,21.7400,24.5000,20.0000,22.0000,124456873,2745910488.0000,3,60.676226,0.594422
2016-07-29,sz.002425,22.0100,27.2000,21.5200,22.3700,142368820,3390665128.0000,3,69.408804,1.681818
2016-08-31,sz.002425,22.0300,24.8900,21.3000,23.0300,124109981,2838025116.0000,3,60.507107,2.950380
2016-09-30,sz.002425,23.0400,25.5000,22.5800,24.1800,113617385,2701063760.0000,3,55.391671,4.993487
2016-10-31,sz.002425,24.5800,24.6400,21.9300,22.0000,72782546,1695224304.0000,3,35.483538,-8.827420
2016-11-30,sz.002425,22.0600,23.8500,20.7600,22.9700,124997721,2808507364.0000,3,60.939905,4.409091
2016-12-30,sz.002425,22.8900,24.2000,21.9000,22.7500,84044683,1939170216.0000,3,40.974147,-0.957771
2017-01-26,sz.002425,22.7300,26.0000,19.1500,20.8000,129118056,2902879330.0000,3,62.948684,-8.571429
2017-02-28,sz.002425,20.8000,21.7500,19.9500,20.9300,90290067,1863930572.0000,3,44.018947,0.625000
2017-03-31,sz.002425,20.9500,21.4500,18.1500,18.4800,113720385,2292640628.0000,3,55.441886,-11.705686
2017-04-28,sz.002425,18.6000,18.7900,14.8800,16.0800,83288511,1429168611.0000,3,40.605492,-12.987013
2017-05-31,sz.002425,16.0800,16.5800,13.0400,13.9300,90833090,1332752390.0000,3,26.044399,-13.370647
2017-06-30,sz.002425,13.8800,14.0900,8.2800,9.1400,136394670,1267783065.0000,3,18.749470,5.317362
