date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2015-12-31,sz.002126,18.0000,20.9400,16.8500,18.4500,457045209,8674608760.0000,3,152.289908,0.271739
2016-01-29,sz.002126,18.3000,18.4100,11.6000,12.4800,203537505,2977578268.0000,3,67.819785,-32.357724
2016-02-29,sz.002126,12.3500,14.5000,11.7100,12.0900,132347521,1741141284.0000,3,44.098902,-3.125000
2016-03-31,sz.002126,12.1100,15.1500,11.7600,14.8700,205848445,2840803800.0000,3,68.589803,22.994210
2016-04-29,sz.002126,14.8700,16.9700,14.3800,16.0700,246456009,3946759932.0000,3,82.120460,8.069939
2016-05-31,sz.002126,16.1000,16.5500,13.9700,16.0200,138379599,2125130480.0000,3,46.108822,-0.311139
2016-06-30,sz.002126,15.9800,17.5300,8.0300,8.8200,416637940,4633924608.0000,3,91.602268,10.505150
2016-07-29,sz.002126,8.8100,9.8900,8.1800,8.5200,654248513,5875032742.0000,3,108.747987,-3.401361
2016-08-31,sz.002126,8.4400,9.1000,8.1900,8.5700,419140778,3641629516.0000,3,69.668811,0.586854
2016-09-30,sz.002126,8.5600,8.8700,8.2000,8.5200,206578809,1752784624.0000,3,33.923546,-0.583431
2016-10-31,sz.002126,8.5600,9.1500,8.4900,9.0000,252014802,2231214960.0000,3,41.357364,5.633803
2016-11-30,sz.002126,8.9500,10.3900,8.8600,9.2600,490791381,4729439354.0000,3,80.542244,2.888889
2016-12-30,sz.002126,9.2600,9.7700,8.4200,9.6900,195916511,1766636740.0000,3,32.151248,4.643629
2017-01-26,sz.002126,9.6700,9.6700,8.3100,8.9300,149923145,1376711256.0000,3,24.603420,-7.843137
2017-02-28,sz.002126,8.9200,9.3500,8.7000,8.8800,163345159,1467943456.0000,3,26.806065,-0.559910
2017-03-31,sz.002126,8.8900,9.6700,8.7100,8.9600,360160444,3316732960.0000,3,59.104808,0.900901
2017-04-28,sz.002126,8.9700,10.3800,8.9700,10.2000,441018533,4273366880.0000,3,72.374177,13.839286
2017-05-31,sz.002126,10.1300,10.7000,8.7700,9.0300,297506332,2892639536.0000,3,48.822837,-11.095861
2017-06-30,sz.002126,9.0900,10.0600,8.6500,10.0600,212706787,2049989841.0000,3,34.906648,11.406423
2017-07-31,sz.002126,10.0800,11.1400,9.6500,10.9900,351469754,3675097801.0000,3,57.656294,9.244533
2017-08-31,sz.002126,10.9300,11.0800,10.0100,10.2500,258890041,2697773346.0000,3,42.468552,-6.733394
2017-09-29,sz.002126,10.2900,10.7200,9.7000,9.9500,225678917,2328311633.0400,3,37.020570,-2.926829
2017-10-31,sz.002126,10.0600,10.4400,9.5900,9.6900,112333039,1126554287.5000,3,18.427211,-2.613065
2017-11-30,sz.002126,9.6900,9.9900,8.9000,9.4400,172090123,1644747255.3100,3,28.229817,-2.579979
2017-12-29,sz.002126,9.4300,9.8700,8.9600,9.8000,120197340,1144340695.0100,3,19.717278,3.813559
2018-01-31,sz.002126,9.8000,9.9500,9.0300,9.1600,115396418,1083951170.3300,3,18.929731,-6.530612
2018-02-28,sz.002126,9.1900,9.2200,8.2600,9.1000,63779182,567176991.2500,3,10.552500,-0.655022
2018-03-30,sz.002126,9.0000,10.8000,8.7700,9.2800,465203466,4534805164.9600,3,76.312390,1.978022
2018-04-27,sz.002126,9.2700,9.4200,8.3700,8.4800,148848967,1337830554.6100,3,24.279556,-8.620690
2018-05-31,sz.002126,8.6400,10.1600,8.6200,10.0800,318486479,3044606889.1300,3,49.145434,19.370537
2018-06-29,sz.002126,10.0200,10.3000,8.3600,9.0200,186426299,1788267701.8100,3,27.161867,-10.515873
2018-07-31,sz.002126,9.0200,9.6900,8.2800,8.6400,169215344,1508270125.3500,3,22.527234,-4.212860
2018-08-31,sz.002126,8.6800,8.7200,7.2100,7.4100,192971335,1496399708.9300,3,25.180421,-14.236111
2018-09-28,sz.002126,7.3700,7.6600,7.0700,7.6400,107572032,792429529.8700,3,14.036847,3.103914
2018-10-31,sz.002126,7.4900,7.5600,6.4500,7.2400,73872182,515089295.9600,3,9.639424,-5.235602
2018-11-30,sz.002126,7.3200,8.0300,7.0800,7.1700,161956737,1217742409.9400,3,21.133391,-0.966851
2018-12-28,sz.002126,7.3700,7.9000,7.2500,7.4400,118719641,900480249.4300,3,15.491474,3.765690
2019-01-31,sz.002126,7.4200,8.3800,7.1900,7.5200,162672004,1252452222.7400,3,21.226725,1.075269
2019-02-28,sz.002126,7.5400,8.7800,7.5300,8.4400,149402233,1233202819.2400,3,19.495181,12.234043
2019-03-29,sz.002126,8.4600,9.9600,8.4200,8.7300,473982523,4299461758.8100,3,61.848975,3.436019
2019-04-30,sz.002126,8.8100,9.6600,8.4000,8.5600,304974661,2762187429.1000,3,39.799704,-1.947308
2019-05-31,sz.002126,8.3500,8.3500,7.3600,7.6000,116824972,906269275.1500,3,15.245854,-11.214953
2019-06-28,sz.002126,7.6000,7.6600,7.0900,7.4400,97460995,722247214.9700,3,12.718823,-1.417800
2019-07-31,sz.002126,7.5500,7.8600,7.0000,7.2800,119045591,875986717.7000,3,15.535700,-2.150538
2019-08-30,sz.002126,7.2900,7.5600,6.6500,7.1000,120837645,861614033.4500,3,15.762000,-2.472527
2019-09-30,sz.002126,7.1300,7.6900,7.1100,7.2300,110475501,820356718.2800,3,14.410200,1.830986
2019-10-31,sz.002126,7.1500,7.3900,6.8700,6.8900,55533004,394989377.6400,3,7.292500,-4.702628
2019-11-29,sz.002126,6.8900,7.2600,6.7800,6.8400,58365501,408786867.2100,3,7.703300,-0.725689
2019-12-31,sz.002126,6.8500,8.1300,6.7900,8.0900,152137157,1139438736.8900,3,20.080000,18.274854
2020-01-23,sz.002126,8.1800,9.9500,8.0300,8.3100,348866254,3164398909.9300,3,46.045700,2.719407
2020-02-28,sz.002126,7.4800,12.6800,7.4800,11.0500,1049426937,11721495728.1100,3,138.510100,32.972323
2020-03-31,sz.002126,11.3000,12.3500,7.8300,8.1800,678642625,6655016733.0400,3,89.571400,-25.972851
2020-04-30,sz.002126,8.3200,9.3400,7.9600,9.2400,397160438,3482416051.4000,3,52.419600,12.958435
2020-05-29,sz.002126,9.4200,11.1200,9.3500,11.0400,518635496,5258984804.8600,3,68.452500,19.480519
2020-06-30,sz.002126,11.1200,12.8400,11.0200,12.2400,460024433,5476828557.1900,3,60.716800,11.604409
2020-07-31,sz.002126,12.7800,15.6300,12.5000,14.8200,558550228,7751830467.0900,3,73.720900,21.078431
2020-08-31,sz.002126,14.9700,15.7700,13.0200,14.0600,413926238,6037653080.3500,3,54.632500,-5.128205
2020-09-30,sz.002126,13.9100,15.1700,11.5200,12.4800,312677270,4002689464.3200,3,41.269200,-11.237553
2020-10-30,sz.002126,12.8600,13.9900,11.6200,11.7400,285114002,3687955471.1900,3,37.631200,-5.929487
2020-11-30,sz.002126,11.7400,13.0400,10.6600,11.5800,567753076,6723753896.4000,3,74.935600,-1.362862
2020-12-31,sz.002126,11.5300,14.0500,11.4500,13.7700,645357997,8261197088.5500,3,85.178200,18.911917
2021-01-29,sz.002126,14.5800,14.8900,10.7300,10.9800,433691397,5504697328.3900,3,57.241300,-20.261438
2021-02-26,sz.002126,10.9400,12.2800,10.5000,11.4100,212541702,2418711590.0000,3,28.052500,3.916211
2021-03-31,sz.002126,11.3400,11.4800,9.5800,9.8600,210077616,2238135773.1300,3,27.727500,-13.584575
2021-04-30,sz.002126,9.8600,11.3300,9.8200,10.2400,174136082,1817235217.6600,3,23.019000,3.854000
2021-05-31,sz.002126,10.2400,10.5600,9.8000,10.5000,123910061,1257230286.3600,3,16.388700,3.351300
2021-06-30,sz.002126,10.4800,10.9900,10.0500,10.4000,218717970,2321446528.4600,3,28.928100,-0.952400
2021-07-30,sz.002126,10.4200,13.1700,9.9100,12.2700,588986847,6700097316.9200,3,77.900500,17.980800
2021-08-31,sz.002126,12.1200,12.4500,10.6100,11.1000,470656547,5373005281.4500,3,62.194600,-9.535500
2021-09-30,sz.002126,11.0500,11.8300,10.1100,10.1800,270535655,3011475866.0800,3,35.490400,-8.288300
2021-10-29,sz.002126,10.2600,11.8400,9.9200,11.6500,187043337,1993735369.5900,3,24.537600,14.440100
2021-11-30,sz.002126,11.6800,14.3200,11.6500,13.7600,431959875,5612314879.8100,3,56.666900,18.111600
2021-12-31,sz.002126,13.7600,14.4100,11.8300,12.5600,303384799,3923704055.0200,3,39.799800,-8.720900
2022-01-28,sz.002126,12.6600,13.5900,10.2000,10.4400,252600110,3053235546.8700,3,33.136800,-16.879000
2022-02-28,sz.002126,10.7000,10.7800,10.0500,10.3400,179767449,1857557714.1300,3,23.582400,-0.957900
2022-03-31,sz.002126,10.3700,10.5500,8.6200,9.2000,285068399,2824169557.4500,3,37.396000,-11.025100
