date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2022-09-30,sz.001255,23.7200,28.4700,23.7200,28.4700,1266852,35844742.4400,3,6.334300,44.006100
2022-10-14,sz.001255,31.3200,41.6900,31.3200,33.0500,24185970,880823381.3600,3,120.929700,16.087100
2022-10-21,sz.001255,31.9000,35.0500,31.0300,31.1300,32013603,1062684428.7100,3,160.068100,-5.809400
2022-10-28,sz.001255,30.9900,31.7500,29.0400,29.6500,18087241,545500369.4800,3,90.436200,-4.754300
2022-11-04,sz.001255,29.1500,33.2500,28.8000,32.6000,20926525,648827092.0100,3,104.632600,9.949400
2022-11-11,sz.001255,33.9600,41.8800,33.9600,35.1200,33864531,1269543777.9000,3,169.322600,7.730100
2022-11-18,sz.001255,35.2800,36.2400,32.9800,34.7600,20084922,686938939.6400,3,100.424500,-1.025100
2022-11-25,sz.001255,34.3800,37.9000,33.8200,35.4900,22234662,801919043.7900,3,111.173400,2.100100
2022-12-02,sz.001255,34.6500,39.0400,34.5900,35.7500,20170733,756944331.7400,3,100.853600,0.732600
2022-12-09,sz.001255,35.8100,43.9000,35.1600,39.5300,19524942,753902217.4500,3,97.624700,10.573400
2022-12-16,sz.001255,39.5100,40.4900,35.0000,35.0100,12359142,463295528.2600,3,61.795800,-11.434400
2022-12-23,sz.001255,35.6000,37.4500,32.3600,32.4100,8061981,281439282.0900,3,40.309900,-7.426400
2022-12-30,sz.001255,33.0000,35.7800,32.6400,33.4700,6381299,219595314.3600,3,31.906500,3.270600
2023-01-06,sz.001255,33.4500,36.8200,33.2000,34.4000,13528394,471357398.7200,3,67.641900,2.778600
2023-01-13,sz.001255,34.4000,39.6000,33.7700,34.0800,21227725,766610822.9400,3,106.138600,-0.930200
2023-01-20,sz.001255,34.0900,34.9400,33.5500,34.3500,7738867,264949089.6100,3,38.694300,0.792300
2023-02-03,sz.001255,34.6500,36.4600,34.6500,35.6700,10585727,378604384.3500,3,52.928600,3.842800
2023-02-10,sz.001255,35.6400,44.5000,34.6800,42.3600,26959970,1067099920.4100,3,134.799800,18.755300
2023-02-17,sz.001255,42.3600,55.8800,42.0100,55.5000,42472474,2045145841.2300,3,212.362400,31.019800
2023-02-24,sz.001255,54.4800,54.9400,44.9200,48.2100,21326148,1030237199.8300,3,106.630800,-13.135100
2023-03-03,sz.001255,47.5500,50.7600,46.0600,48.8000,16319956,786501785.6400,3,81.599800,1.223800
2023-03-10,sz.001255,48.4600,51.6600,46.0100,49.8000,14493759,716925394.0600,3,72.468800,2.049200
2023-03-17,sz.001255,49.0300,55.2000,47.3500,50.9700,18123979,928710943.5900,3,90.619900,2.349400
2023-03-24,sz.001255,51.1900,53.5000,43.9000,44.1200,20307320,988242529.5500,3,101.536600,-13.439300
2023-03-31,sz.001255,43.5000,45.0900,39.6800,40.4400,11723672,494324548.5600,3,58.618300,-8.340900
2023-04-07,sz.001255,40.5000,41.5400,38.6100,40.0900,7539520,303357143.0000,3,37.697600,-0.865500
2023-04-14,sz.001255,40.3100,44.2200,38.7100,42.0400,10397303,428682776.1400,3,51.986500,4.864100
2023-04-21,sz.001255,42.0000,47.0100,41.7100,42.3500,13229520,590723844.6000,3,66.147600,0.737400
2023-04-28,sz.001255,42.7800,44.2000,39.5800,42.3200,9801656,408831572.7600,3,49.008200,-0.070800
2023-05-05,sz.001255,42.3100,45.0100,41.0000,41.4900,3313500,140795030.0000,3,16.567500,-1.961200
2023-05-12,sz.001255,41.6900,42.3600,39.6000,40.4000,5981200,245059006.0000,3,29.906000,-2.627100
2023-05-19,sz.001255,40.4800,44.3200,40.4500,42.6000,8715526,369466829.4200,3,43.577700,5.445500
2023-05-26,sz.001255,42.6600,45.5800,41.4400,41.8700,11344482,490697154.7300,3,56.722400,-1.135300
2023-06-02,sz.001255,41.0300,42.1000,39.1000,39.9700,6731754,272235053.4000,3,33.658800,-4.537900
2023-06-09,sz.001255,39.9700,40.0100,36.6000,37.0700,5423000,205628168.0000,3,27.115000,-7.255400
2023-06-16,sz.001255,37.0700,38.3500,36.1100,37.4000,6351469,236384546.6000,3,31.757300,0.890200
2023-06-21,sz.001255,37.1300,38.5800,36.5300,37.3000,4338511,161576539.3100,3,21.692600,-0.267400
2023-06-30,sz.001255,37.1500,39.4900,35.3000,38.1200,10583070,401991313.1800,3,52.915300,2.198400
2023-07-07,sz.001255,38.0000,40.3200,37.4000,38.8500,5885302,227663338.2000,3,29.426500,1.915000
2023-07-14,sz.001255,38.8000,41.6000,38.5000,39.9900,7650628,309558697.4000,3,38.253100,2.934400
2023-07-21,sz.001255,39.9900,40.2900,36.4800,36.5400,4550695,174634421.0500,3,22.753500,-8.627200
2023-07-28,sz.001255,36.5500,37.6800,36.1700,36.5500,3045364,112273926.0000,3,15.226800,0.027400
2023-08-04,sz.001255,36.5500,38.5000,36.1100,36.7900,4081864,150834033.5600,3,20.409300,0.656600
2023-08-11,sz.001255,36.4500,38.9900,35.5100,35.7400,5433929,202115520.7900,3,27.169700,-2.854000
2023-08-18,sz.001255,35.4000,37.1000,34.8200,36.0000,3697266,132639891.6300,3,18.486400,0.727500
