date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2021-07-30,sh.688800,68.0000,102.8000,68.0000,100.0000,42006898,3692836657.2000,3,191.191700,565.779000
2021-08-31,sh.688800,97.0000,108.0200,78.7500,93.8100,43858944,3966832172.6800,3,199.621500,-6.190000
2021-09-30,sh.688800,93.2600,93.6600,66.9000,68.7000,14759422,1177094591.4800,3,67.176600,-26.766900
2021-10-29,sh.688800,73.3700,89.8900,69.8900,85.9300,11674327,916715922.8500,3,53.135100,25.080100
2021-11-30,sh.688800,86.3900,139.8600,85.8500,135.0000,37103814,4187237695.8200,3,168.875800,57.104600
2021-12-31,sh.688800,134.5000,152.0000,115.6700,139.2800,19251860,2539805286.7300,3,87.623600,3.170400
2022-01-28,sh.688800,137.0000,156.8600,108.1000,110.0000,18396815,2358429123.8800,3,82.426200,-21.022400
2022-02-28,sh.688800,113.0000,114.0000,92.5100,108.1100,12852882,1338747240.0200,3,56.004000,-1.718200
2022-03-31,sh.688800,108.5000,120.0000,86.6000,114.7700,20480040,2051917762.2800,3,89.237600,6.160400
2022-04-29,sh.688800,113.9900,114.5000,68.9400,97.8000,15322148,1374719796.4200,3,66.763000,-14.786100
2022-05-31,sh.688800,97.9700,115.0000,97.8800,103.0000,10642448,1126301413.7200,3,46.372500,5.626000
2022-06-30,sh.688800,102.1000,135.9900,102.0300,126.3100,21689236,2633040455.1300,3,94.506400,22.631100
2022-07-29,sh.688800,126.3100,153.7000,118.6100,146.0500,35558066,4824224890.9100,3,92.006800,15.628200
2022-08-31,sh.688800,148.9700,171.0000,131.8600,142.0000,47581641,7051046324.8600,3,68.336900,-2.773000
2022-09-30,sh.688800,141.9400,158.8800,128.6000,130.0000,30207151,4363002379.1400,3,43.099300,-8.450700
2022-10-31,sh.688800,130.0000,140.1100,101.1400,108.1000,30811435,3687748419.8700,3,43.409800,-16.846200
2022-11-30,sh.688800,108.8100,130.9800,104.1100,113.1300,35697188,4096530011.2800,3,50.293200,4.653100
