date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2023-04-21,sh.688352,16.3000,18.9300,14.8800,15.0600,177088955,2901033624.5100,3,117.022500,24.462800
2023-04-28,sh.688352,14.5100,15.4900,12.8800,13.5800,136398763,1896679432.8500,3,90.134000,-9.827400
2023-05-05,sh.688352,13.7900,14.2500,12.6600,12.9400,45483744,613335129.6900,3,30.056200,-4.712800
2023-05-12,sh.688352,13.0200,13.1400,12.5200,12.5200,61780237,795620476.2700,3,40.825100,-3.245700
2023-05-19,sh.688352,12.4000,14.8800,12.3200,14.5000,117479416,1624079513.4500,3,77.631800,15.814700
2023-05-26,sh.688352,14.8000,15.7100,13.8500,14.1700,88996990,1291139111.1900,3,58.810300,-2.275900
2023-06-02,sh.688352,14.3200,15.3600,14.0000,15.1600,75346447,1111465210.5700,3,49.789800,6.986600
2023-06-09,sh.688352,15.1900,15.9800,14.0000,14.4700,53927965,800085935.1600,3,35.636300,-4.551500
2023-06-16,sh.688352,14.3000,15.5500,14.3000,14.9500,51356032,774107274.2400,3,33.936700,3.317200
2023-06-21,sh.688352,14.8800,15.2200,13.5200,13.5200,34983138,501321746.3900,3,23.117300,-9.565200
2023-06-30,sh.688352,13.4300,13.6500,12.9200,13.4400,24331014,324445699.2700,3,16.078300,-0.591700
2023-07-07,sh.688352,13.4800,14.0500,13.3300,13.4700,24752248,338035472.8200,3,16.356600,0.223200
2023-07-14,sh.688352,13.4700,14.5900,13.2000,14.1300,45714753,632507214.5800,3,30.208900,4.899800
2023-07-21,sh.688352,14.3700,15.6200,14.0000,14.5500,89764426,1337561009.8900,3,59.317400,2.972400
2023-07-28,sh.688352,14.4100,14.9500,12.9300,13.2400,56190274,786539804.4400,3,37.131300,-9.003400
2023-08-04,sh.688352,13.2700,13.4700,13.0800,13.1500,27348189,362099004.2200,3,18.072000,-0.679800
2023-08-11,sh.688352,13.1500,13.2300,12.5900,12.6500,22360032,287718128.6600,3,14.775800,-3.802300
2023-08-18,sh.688352,12.5600,12.8300,12.1600,12.5500,17380758,217606046.5800,3,11.485400,-0.790500
2023-08-25,sh.688352,12.7000,12.8500,11.6300,11.7400,20926554,256557275.0300,3,13.828400,-6.454200
2023-09-01,sh.688352,12.6000,13.5300,11.7800,13.2300,46854523,608481252.2600,3,30.962000,12.691700
2023-09-08,sh.688352,13.2300,13.5200,12.9300,13.1500,30915958,407891301.6800,3,20.429600,-0.604700
2023-09-15,sh.688352,13.1500,13.2500,12.1400,12.3700,25687204,325969697.1600,3,16.974300,-5.931600
2023-09-22,sh.688352,12.2900,12.4900,11.9700,12.3500,16457337,201290431.7900,3,10.875200,-0.161700
2023-09-28,sh.688352,12.3100,12.5400,12.0100,12.4500,15654033,192680998.7400,3,10.344400,0.809700
2023-10-13,sh.688352,12.4500,12.7600,12.3400,12.5000,19426779,243581531.3200,3,12.837400,0.401600
2023-10-20,sh.688352,12.7000,12.7000,11.4700,11.5100,26871259,321898148.9700,3,17.256900,-7.920000
2023-10-27,sh.688352,11.4500,12.5400,11.1000,12.4700,33253704,396640591.3200,3,20.400800,8.340600
2023-11-03,sh.688352,12.4000,13.6000,12.3900,13.3700,47105235,621333953.4500,3,28.898600,7.217300
2023-11-10,sh.688352,13.4800,13.9200,13.2500,13.7800,36013868,489852156.7700,3,22.094200,3.066600
2023-11-17,sh.688352,13.8400,14.6800,13.5000,13.8700,35613696,498846940.4100,3,21.848600,0.653100
2023-11-24,sh.688352,13.9200,14.3300,13.6500,13.8600,26667577,373531402.1100,3,16.360300,-0.072100
2023-12-01,sh.688352,13.8900,14.3300,13.5300,13.7000,22195790,310835453.3300,3,13.616800,-1.154400
2023-12-08,sh.688352,13.7500,14.5200,13.3900,14.2500,27322172,380766067.1100,3,16.761800,4.014600
2023-12-15,sh.688352,14.2600,14.4200,13.6500,13.6600,17827933,251092510.5600,3,10.937200,-4.140400
