date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2020-12-11,sz.300279,6.3500,6.9400,6.1700,6.7100,134565435,881784843.4300,3,30.615300,5.007825
2020-12-18,sz.300279,6.6700,6.8700,5.6000,5.6800,124873600,779580369.6000,3,28.410300,-15.350224
2020-12-25,sz.300279,5.6800,5.7400,5.2000,5.2700,64031777,351684980.0000,3,14.568000,-7.218310
2020-12-31,sz.300279,5.2600,5.4400,5.1200,5.3700,45094951,238899926.0000,3,10.259600,1.897533
2021-01-08,sz.300279,5.6800,5.9200,4.8900,5.1600,82781954,449244434.1700,3,18.833900,-3.910615
2021-01-15,sz.300279,5.1700,5.3500,4.8700,5.3200,56409907,287043706.2400,3,12.833900,3.100775
2021-01-22,sz.300279,5.3000,5.5800,5.2800,5.4000,58068229,316928644.0000,3,13.211200,1.503759
2021-01-29,sz.300279,5.3900,5.3900,4.8200,4.9100,66500704,338352220.7700,3,15.129800,-9.074074
2021-02-05,sz.300279,4.9100,5.0300,4.4600,4.5000,43773744,207471955.0000,3,9.959000,-8.350305
2021-02-10,sz.300279,4.5600,4.7400,4.4200,4.6000,17145647,78607603.8000,3,3.900800,2.222222
2021-02-19,sz.300279,4.6800,5.0300,4.6600,5.0300,16953617,82224003.0000,3,3.857200,9.347826
2021-02-26,sz.300279,5.0500,5.2300,4.8400,5.0700,43838870,222605583.1000,3,9.973800,0.795229
2021-03-05,sz.300279,5.0500,5.2800,5.0000,5.2600,41894080,215613088.0000,3,9.531500,3.747535
2021-03-12,sz.300279,5.2500,5.3200,4.6800,4.8700,45743500,226505408.0000,3,10.407300,-7.414449
2021-03-19,sz.300279,4.8700,5.1500,4.8000,4.9600,42341674,211262735.0000,3,9.633200,1.848049
2021-03-26,sz.300279,4.9500,5.1100,4.8700,5.0100,38118066,190258003.4000,3,8.672300,1.008065
2021-04-02,sz.300279,5.0100,5.0400,4.6700,4.7700,33291776,159532353.0000,3,7.574100,-4.790419
2021-04-09,sz.300279,4.7700,5.0500,4.7600,4.9500,27952342,137682740.0000,3,6.359500,3.773585
2021-04-16,sz.300279,4.9800,5.2100,4.7600,5.1600,49286234,245651276.0000,3,11.213300,4.242424
2021-04-23,sz.300279,5.1700,5.2300,4.9500,4.9800,45068854,229463612.0500,3,10.253700,-3.488400
