date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2024-12-02,sz.300172,5.5800,5.7200,5.5800,5.6900,5.6000,26569380,150855362.8500,3,5.075200,1,1.607100,0
2024-12-03,sz.300172,5.6900,5.7500,5.6400,5.7400,5.6900,27075150,154295975.7500,3,5.171800,1,0.878700,0
2024-12-04,sz.300172,5.8000,5.9000,5.6800,5.7600,5.7400,72757112,423154980.6800,3,13.897900,1,0.348400,0
2024-12-05,sz.300172,5.7000,5.8000,5.6400,5.7500,5.7600,33822127,193712737.9000,3,6.460600,1,-0.173600,0
2024-12-06,sz.300172,5.7700,5.8800,5.7400,5.8400,5.7500,37757150,219981581.7500,3,7.212300,1,1.565200,0
2024-12-09,sz.300172,5.8300,5.8500,5.6700,5.7300,5.8400,30606486,175883765.2800,3,5.846400,1,-1.883600,0
2024-12-10,sz.300172,5.8500,5.9100,5.7600,5.8000,5.7300,43915120,256255894.2500,3,8.388600,1,1.221600,0
2024-12-11,sz.300172,5.7600,5.9200,5.7500,5.9100,5.8000,38791129,227569581.0700,3,7.409800,1,1.896600,0
2024-12-12,sz.300172,5.9500,6.0200,5.8600,5.9300,5.9100,48378430,286611695.6000,3,9.241100,1,0.338400,0
2024-12-13,sz.300172,5.8900,5.9000,5.7500,5.7800,5.9300,33156835,192765163.5500,3,6.333500,1,-2.529500,0
2024-12-16,sz.300172,5.8000,5.8900,5.7300,5.7700,5.7800,22075104,128492244.3600,3,4.216700,1,-0.173000,0
2024-12-17,sz.300172,5.7700,5.8900,5.5400,5.5600,5.7700,27610381,156157759.9300,3,5.274100,1,-3.639500,0
2024-12-18,sz.300172,5.5600,5.6700,5.4500,5.5800,5.5600,18782175,105053023.2500,3,3.587700,1,0.359700,0
2024-12-19,sz.300172,5.5000,5.5900,5.4600,5.5700,5.5800,15479400,85479918.0000,3,2.956800,1,-0.179200,0
2024-12-20,sz.300172,5.5500,5.6300,5.5300,5.5600,5.5700,14384615,80235506.7000,3,2.747700,1,-0.179500,0
2024-12-23,sz.300172,5.5500,5.5700,5.2300,5.2700,5.5600,25020300,134228661.6200,3,4.779300,1,-5.215800,0
2024-12-24,sz.300172,5.2700,5.3400,5.2000,5.2600,5.2700,14943338,78650369.5000,3,2.854400,1,-0.189800,0
2024-12-25,sz.300172,5.2600,5.2600,5.0600,5.1500,5.2600,17641914,90527741.4000,3,3.369900,1,-2.091300,0
2024-12-26,sz.300172,5.1500,5.2300,5.1300,5.1700,5.1500,10365844,53725238.8900,3,1.980100,1,0.388300,0
2024-12-27,sz.300172,5.1700,5.3000,5.1700,5.2600,5.1700,14479499,76141009.3600,3,2.765800,1,1.740800,0
2024-12-30,sz.300172,5.2600,5.2700,5.1100,5.1700,5.2600,13340165,68992624.4500,3,2.548200,1,-1.711000,0
2024-12-31,sz.300172,5.2100,5.2800,5.0500,5.0500,5.1700,18458405,94828009.7500,3,3.525900,1,-2.321100,0
2025-01-02,sz.300172,5.0500,5.1100,4.8600,4.9100,5.0500,17616980,87929238.5000,3,3.365200,1,-2.772300,0
2025-01-03,sz.300172,4.9300,4.9500,4.7200,4.7300,4.9100,17804715,85775621.4000,3,3.401000,1,-3.666000,0
2025-01-06,sz.300172,4.7300,4.8000,4.6000,4.7700,4.7300,13167200,62295095.3000,3,2.515200,1,0.845700,0
2025-01-07,sz.300172,4.7800,4.8500,4.7300,4.8500,4.7700,11500405,55156585.1000,3,2.196800,1,1.677100,0
2025-01-08,sz.300172,4.8200,4.8700,4.7000,4.8200,4.8500,12253750,58752241.2000,3,2.340700,1,-0.618600,0
2025-01-09,sz.300172,4.8000,5.0300,4.7800,4.9200,4.8200,20218985,99317172.1500,3,3.862200,1,2.074700,0
2025-01-10,sz.300172,4.9000,4.9300,4.7200,4.7200,4.9200,19880050,95927241.0000,3,3.797400,1,-4.065000,0
2025-01-13,sz.300172,5.0300,5.1800,4.8600,4.9100,4.7200,37984646,189463140.2700,3,7.255700,1,4.025400,0
2025-01-14,sz.300172,4.8900,5.0400,4.8100,5.0400,4.9100,37828476,187180285.3900,3,7.225900,1,2.647700,0
2025-01-15,sz.300172,4.9900,5.0000,4.9100,4.9200,5.0400,20684634,102204267.1200,3,3.951100,1,-2.381000,0
2025-01-16,sz.300172,4.9400,4.9900,4.9000,4.9300,4.9200,15403790,76139736.2000,3,2.942400,1,0.203300,0
2025-01-17,sz.300172,4.9100,4.9300,4.8600,4.9000,4.9300,10383035,50838698.8000,3,1.983300,1,-0.608500,0
2025-01-20,sz.300172,4.9400,4.9900,4.8900,4.9600,4.9000,12391994,61327559.4900,3,2.367100,1,1.224500,0
2025-01-21,sz.300172,4.9900,4.9900,4.9100,4.9400,4.9600,9433795,46606871.6500,3,1.802000,1,-0.403200,0
2025-01-22,sz.300172,4.9200,4.9600,4.8900,4.9100,4.9400,8130559,40041264.1500,3,1.553100,1,-0.607300,0
2025-01-23,sz.300172,4.9500,5.0200,4.9200,4.9200,4.9100,13598564,67575696.7100,3,2.597600,1,0.203700,0
2025-01-24,sz.300172,4.9100,4.9500,4.8800,4.9500,4.9200,10354951,51005542.4400,3,1.978000,1,0.609800,0
2025-01-27,sz.300172,4.9600,5.0200,4.9400,4.9500,4.9500,11052275,55018612.1500,3,2.111200,1,0.000000,0
2025-02-05,sz.300172,4.9900,4.9900,4.9300,4.9600,4.9500,8717150,43188274.8000,3,1.665100,1,0.202000,0
2025-02-06,sz.300172,4.9400,5.0000,4.9300,5.0000,4.9600,12483575,62110211.3000,3,2.384600,1,0.806500,0
2025-02-07,sz.300172,5.0000,5.1900,4.9900,5.1400,5.0000,29109301,148277270.0900,3,5.560400,1,2.800000,0
2025-02-10,sz.300172,5.1200,5.1600,5.1100,5.1500,5.1400,19530965,100325475.4500,3,3.730800,1,0.194600,0
2025-02-11,sz.300172,5.1500,5.1600,5.0700,5.1100,5.1500,12566790,64121352.3500,3,2.400500,1,-0.776700,0
2025-02-12,sz.300172,5.1100,5.1400,5.0900,5.1300,5.1100,11274925,57644266.6000,3,2.153700,1,0.391400,0
2025-02-13,sz.300172,5.1300,5.1500,5.0600,5.0700,5.1300,13281415,67693329.3500,3,2.537000,1,-1.169600,0
2025-02-14,sz.300172,5.0700,5.0900,5.0300,5.0400,5.0700,10526000,53175726.0000,3,2.010600,1,-0.591700,0
